대여소번호,시간대,대여가능수량,보관소(대여소)명,설치대수,거치율,geometry,CELL_ID,CELL_X,CELL_Y,GID,LBL,VAL
4776,8,1.0, 신세계면세점,10.0,10.0,POINT (126.98139191 37.56027603),다사54005125,954125,1951375,다사54aa51ab,24942585.6,24942585.6
4776,18,2.0, 신세계면세점,10.0,20.0,POINT (126.98139191 37.56027603),다사54005125,954125,1951375,다사54aa51ab,24942585.6,24942585.6
4776,19,2.0, 신세계면세점,10.0,20.0,POINT (126.98139191 37.56027603),다사54005125,954125,1951375,다사54aa51ab,24942585.6,24942585.6
4777,7,2.0, 약수동 주민센터,8.0,25.0,POINT (127.00919342 37.55281448),다사56505025,956625,1950375,다사56ba50ab,5389270.83,5389270.83
4777,8,2.0, 약수동 주민센터,8.0,25.0,POINT (127.00919342 37.55281448),다사56505025,956625,1950375,다사56ba50ab,5389270.83,5389270.83
4777,18,1.0, 약수동 주민센터,8.0,12.5,POINT (127.00919342 37.55281448),다사56505025,956625,1950375,다사56ba50ab,5389270.83,5389270.83
4777,19,1.0, 약수동 주민센터,8.0,12.5,POINT (127.00919342 37.55281448),다사56505025,956625,1950375,다사56ba50ab,5389270.83,5389270.83
4781,7,14.0, 브라운스위트레지던스,10.0,140.0,POINT (126.96801758 37.56147003),다사53005125,953125,1951375,다사53aa51ab,4693283.08,4693283.08
4781,8,13.666666666666666, 브라운스위트레지던스,10.0,136.66666666666666,POINT (126.96801758 37.56147003),다사53005125,953125,1951375,다사53aa51ab,4693283.08,4693283.08
4781,18,11.0, 브라운스위트레지던스,10.0,110.0,POINT (126.96801758 37.56147003),다사53005125,953125,1951375,다사53aa51ab,4693283.08,4693283.08
4781,19,11.0, 브라운스위트레지던스,10.0,110.0,POINT (126.96801758 37.56147003),다사53005125,953125,1951375,다사53aa51ab,4693283.08,4693283.08
4782,7,12.0, 서소문역사공원,10.0,120.0,POINT (126.9684906 37.56157303),다사53005125,953125,1951375,다사53aa51ab,4693283.08,4693283.08
4782,8,12.333333333333334, 서소문역사공원,10.0,123.33333333333334,POINT (126.9684906 37.56157303),다사53005125,953125,1951375,다사53aa51ab,4693283.08,4693283.08
4782,18,11.0, 서소문역사공원,10.0,110.0,POINT (126.9684906 37.56157303),다사53005125,953125,1951375,다사53aa51ab,4693283.08,4693283.08
4782,19,11.0, 서소문역사공원,10.0,110.0,POINT (126.9684906 37.56157303),다사53005125,953125,1951375,다사53aa51ab,4693283.08,4693283.08
4784,7,14.5, 중부경찰서앞 사거리,10.0,145.0,POINT (126.99076843 37.56459045),다사55005175,955125,1951875,다사55aa51bb,15315694.12,15315694.12
4784,8,13.5, 중부경찰서앞 사거리,10.0,135.0,POINT (126.99076843 37.56459045),다사55005175,955125,1951875,다사55aa51bb,15315694.12,15315694.12
4784,18,11.5, 중부경찰서앞 사거리,10.0,115.0,POINT (126.99076843 37.56459045),다사55005175,955125,1951875,다사55aa51bb,15315694.12,15315694.12
4784,19,9.0, 중부경찰서앞 사거리,10.0,90.0,POINT (126.99076843 37.56459045),다사55005175,955125,1951875,다사55aa51bb,15315694.12,15315694.12
4785,7,1.0, 롯데시티호텔,8.0,12.5,POINT (126.98783112 37.56691742),다사54755200,954875,1952125,다사54bb52aa,23295289.83,23295289.83
4785,8,1.5, 롯데시티호텔,8.0,18.75,POINT (126.98783112 37.56691742),다사54755200,954875,1952125,다사54bb52aa,23295289.83,23295289.83
4785,18,1.5, 롯데시티호텔,8.0,18.75,POINT (126.98783112 37.56691742),다사54755200,954875,1952125,다사54bb52aa,23295289.83,23295289.83
4785,19,1.0, 롯데시티호텔,8.0,12.5,POINT (126.98783112 37.56691742),다사54755200,954875,1952125,다사54bb52aa,23295289.83,23295289.83
4791,7,1.0, 명동역9번 출구,10.0,10.0,POINT (126.98749542 37.56122589),다사54505125,954625,1951375,다사54ba51ab,27918546.14,27918546.14
4791,8,1.0, 명동역9번 출구,10.0,10.0,POINT (126.98749542 37.56122589),다사54505125,954625,1951375,다사54ba51ab,27918546.14,27918546.14
4791,18,8.166666666666666, 명동역9번 출구,10.0,81.66666666666667,POINT (126.98749542 37.56122589),다사54505125,954625,1951375,다사54ba51ab,27918546.14,27918546.14
4791,19,10.0, 명동역9번 출구,10.0,100.0,POINT (126.98749542 37.56122589),다사54505125,954625,1951375,다사54ba51ab,27918546.14,27918546.14
4792,7,12.833333333333334, 퇴계로4가 교차로(중구청),10.0,128.33333333333334,POINT (126.9983139 37.5625267),다사55505150,955625,1951625,다사55ba51ba,11156063.9,11156063.9
4792,8,12.0, 퇴계로4가 교차로(중구청),10.0,120.0,POINT (126.9983139 37.5625267),다사55505150,955625,1951625,다사55ba51ba,11156063.9,11156063.9
4792,18,12.166666666666666, 퇴계로4가 교차로(중구청),10.0,121.66666666666666,POINT (126.9983139 37.5625267),다사55505150,955625,1951625,다사55ba51ba,11156063.9,11156063.9
4792,19,12.0, 퇴계로4가 교차로(중구청),10.0,120.0,POINT (126.9983139 37.5625267),다사55505150,955625,1951625,다사55ba51ba,11156063.9,11156063.9
4793,7,9.0, 동대문역사문화공원역 5번출구,10.0,90.0,POINT (127.00647736 37.56430817),다사56255175,956375,1951875,다사56ab51bb,11602433.54,11602433.54
4793,8,9.0, 동대문역사문화공원역 5번출구,10.0,90.0,POINT (127.00647736 37.56430817),다사56255175,956375,1951875,다사56ab51bb,11602433.54,11602433.54
4793,18,8.0, 동대문역사문화공원역 5번출구,10.0,80.0,POINT (127.00647736 37.56430817),다사56255175,956375,1951875,다사56ab51bb,11602433.54,11602433.54
4793,19,8.0, 동대문역사문화공원역 5번출구,10.0,80.0,POINT (127.00647736 37.56430817),다사56255175,956375,1951875,다사56ab51bb,11602433.54,11602433.54
4794,7,25.666666666666668, 서울역 서부교차로(3),8.0,320.83333333333337,POINT (126.96942139 37.55540848),다사53005075,953125,1950875,다사53aa50bb,11126409.25,11126409.25
4794,8,24.33333333333333, 서울역 서부교차로(3),8.0,304.16666666666663,POINT (126.96942139 37.55540848),다사53005075,953125,1950875,다사53aa50bb,11126409.25,11126409.25
4794,18,7.0, 서울역 서부교차로(3),8.0,87.5,POINT (126.96942139 37.55540848),다사53005075,953125,1950875,다사53aa50bb,11126409.25,11126409.25
4794,19,8.5, 서울역 서부교차로(3),8.0,106.25,POINT (126.96942139 37.55540848),다사53005075,953125,1950875,다사53aa50bb,11126409.25,11126409.25
4796,7,0.0, 부산은행,10.0,0.0,POINT (126.97925568 37.5664711),다사54005200,954125,1952125,다사54aa52aa,34242228.73,34242228.73
4796,8,0.3333333333333333, 부산은행,10.0,3.333333333333333,POINT (126.97925568 37.5664711),다사54005200,954125,1952125,다사54aa52aa,34242228.73,34242228.73
4796,18,4.666666666666667, 부산은행,10.0,46.66666666666666,POINT (126.97925568 37.5664711),다사54005200,954125,1952125,다사54aa52aa,34242228.73,34242228.73
4796,19,3.1666666666666665, 부산은행,10.0,31.666666666666664,POINT (126.97925568 37.5664711),다사54005200,954125,1952125,다사54aa52aa,34242228.73,34242228.73
4797,7,6.833333333333333, KG타워 앞,13.0,52.56410256410257,POINT (126.96894073 37.56339645),다사53005150,953125,1951625,다사53aa51ba,9807087.68,9807087.68
4797,8,6.0, KG타워 앞,13.0,46.15384615384615,POINT (126.96894073 37.56339645),다사53005150,953125,1951625,다사53aa51ba,9807087.68,9807087.68
4797,18,6.5, KG타워 앞,13.0,50.0,POINT (126.96894073 37.56339645),다사53005150,953125,1951625,다사53aa51ba,9807087.68,9807087.68
4797,19,6.0, KG타워 앞,13.0,46.15384615384615,POINT (126.96894073 37.56339645),다사53005150,953125,1951625,다사53aa51ba,9807087.68,9807087.68
4798,7,7.0, 황학동롯데캐슬,10.0,70.0,POINT (127.02204132 37.57162094),다사57755250,957875,1952625,다사57bb52ba,4082493.92,4082493.92
4798,8,6.333333333333333, 황학동롯데캐슬,10.0,63.33333333333333,POINT (127.02204132 37.57162094),다사57755250,957875,1952625,다사57bb52ba,4082493.92,4082493.92
4798,18,7.666666666666667, 황학동롯데캐슬,10.0,76.66666666666667,POINT (127.02204132 37.57162094),다사57755250,957875,1952625,다사57bb52ba,4082493.92,4082493.92
4798,19,10.0, 황학동롯데캐슬,10.0,100.0,POINT (127.02204132 37.57162094),다사57755250,957875,1952625,다사57bb52ba,4082493.92,4082493.92
4800,7,7.333333333333333, 필동 삼거리,5.0,146.66666666666666,POINT (126.99648285 37.55969238),다사55505125,955625,1951375,다사55ba51ab,7657938.24,7657938.24
4800,8,8.0, 필동 삼거리,5.0,160.0,POINT (126.99648285 37.55969238),다사55505125,955625,1951375,다사55ba51ab,7657938.24,7657938.24
4800,18,3.1666666666666665, 필동 삼거리,5.0,63.33333333333333,POINT (126.99648285 37.55969238),다사55505125,955625,1951375,다사55ba51ab,7657938.24,7657938.24
4800,19,2.0, 필동 삼거리,5.0,40.0,POINT (126.99648285 37.55969238),다사55505125,955625,1951375,다사55ba51ab,7657938.24,7657938.24
4801,7,1.0, 충정로역 2호선(엘리베이터 앞),5.0,20.0,POINT (126.96414185 37.55937576),다사52505100,952625,1951125,다사52ba51aa,4711038.14,4711038.14
4801,8,0.3333333333333333, 충정로역 2호선(엘리베이터 앞),5.0,6.666666666666667,POINT (126.96414185 37.55937576),다사52505100,952625,1951125,다사52ba51aa,4711038.14,4711038.14
4801,18,7.0, 충정로역 2호선(엘리베이터 앞),5.0,140.0,POINT (126.96414185 37.55937576),다사52505100,952625,1951125,다사52ba51aa,4711038.14,4711038.14
4801,19,7.0, 충정로역 2호선(엘리베이터 앞),5.0,140.0,POINT (126.96414185 37.55937576),다사52505100,952625,1951125,다사52ba51aa,4711038.14,4711038.14
4802,7,0.0, 새우개마을,8.0,0.0,POINT (127.1010437 37.61571121),다사64755725,964875,1957375,다사64bb57ab,1054059.04,1054059.04
4802,8,0.0, 새우개마을,8.0,0.0,POINT (127.1010437 37.61571121),다사64755725,964875,1957375,다사64bb57ab,1054059.04,1054059.04
4802,18,1.3333333333333333, 새우개마을,8.0,16.666666666666664,POINT (127.1010437 37.61571121),다사64755725,964875,1957375,다사64bb57ab,1054059.04,1054059.04
4802,19,2.333333333333333, 새우개마을,8.0,29.166666666666668,POINT (127.1010437 37.61571121),다사64755725,964875,1957375,다사64bb57ab,1054059.04,1054059.04
4803,7,0.0, 상봉2동 주민센터 앞,5.0,0.0,POINT (127.0803299 37.59287262),다사62755475,962875,1954875,다사62bb54bb,3489916.44,3489916.44
4803,8,0.0, 상봉2동 주민센터 앞,5.0,0.0,POINT (127.0803299 37.59287262),다사62755475,962875,1954875,다사62bb54bb,3489916.44,3489916.44
4803,18,0.0, 상봉2동 주민센터 앞,5.0,0.0,POINT (127.0803299 37.59287262),다사62755475,962875,1954875,다사62bb54bb,3489916.44,3489916.44
4803,19,0.0, 상봉2동 주민센터 앞,5.0,0.0,POINT (127.0803299 37.59287262),다사62755475,962875,1954875,다사62bb54bb,3489916.44,3489916.44
4804,7,7.0, 동서울농협 앞,9.0,77.77777777777779,POINT (127.08477783 37.59596252),다사63255525,963375,1955375,다사63ab55ab,3201698.98,3201698.98
4804,8,7.0, 동서울농협 앞,9.0,77.77777777777779,POINT (127.08477783 37.59596252),다사63255525,963375,1955375,다사63ab55ab,3201698.98,3201698.98
4804,18,4.0, 동서울농협 앞,9.0,44.44444444444444,POINT (127.08477783 37.59596252),다사63255525,963375,1955375,다사63ab55ab,3201698.98,3201698.98
4804,19,3.0, 동서울농협 앞,9.0,33.33333333333333,POINT (127.08477783 37.59596252),다사63255525,963375,1955375,다사63ab55ab,3201698.98,3201698.98
4807,7,18.0, 라코지스테이 앞,8.0,225.0,POINT (127.07846069 37.59432602),다사62755500,962875,1955125,다사62bb55aa,3398399.06,3398399.06
4807,8,17.333333333333332, 라코지스테이 앞,8.0,216.66666666666663,POINT (127.07846069 37.59432602),다사62755500,962875,1955125,다사62bb55aa,3398399.06,3398399.06
4807,18,14.0, 라코지스테이 앞,8.0,175.0,POINT (127.07846069 37.59432602),다사62755500,962875,1955125,다사62bb55aa,3398399.06,3398399.06
4807,19,15.0, 라코지스테이 앞,8.0,187.5,POINT (127.07846069 37.59432602),다사62755500,962875,1955125,다사62bb55aa,3398399.06,3398399.06
4808,7,1.6666666666666667, 신내2동 주민센터 앞,8.0,20.833333333333336,POINT (127.09404755 37.60641098),다사64005625,964125,1956375,다사64aa56ab,4013959.95,4013959.95
4808,8,1.0, 신내2동 주민센터 앞,8.0,12.5,POINT (127.09404755 37.60641098),다사64005625,964125,1956375,다사64aa56ab,4013959.95,4013959.95
4808,18,0.0, 신내2동 주민센터 앞,8.0,0.0,POINT (127.09404755 37.60641098),다사64005625,964125,1956375,다사64aa56ab,4013959.95,4013959.95
4808,19,0.0, 신내2동 주민센터 앞,8.0,0.0,POINT (127.09404755 37.60641098),다사64005625,964125,1956375,다사64aa56ab,4013959.95,4013959.95
4809,7,15.833333333333334," 동성1,2차 아파트 앞",8.0,197.91666666666669,POINT (127.09628296 37.61022568),다사64255675,964375,1956875,다사64ab56bb,4017956.93,4017956.93
4809,8,14.833333333333334," 동성1,2차 아파트 앞",8.0,185.41666666666669,POINT (127.09628296 37.61022568),다사64255675,964375,1956875,다사64ab56bb,4017956.93,4017956.93
4809,18,6.666666666666667," 동성1,2차 아파트 앞",8.0,83.33333333333334,POINT (127.09628296 37.61022568),다사64255675,964375,1956875,다사64ab56bb,4017956.93,4017956.93
4809,19,7.0," 동성1,2차 아파트 앞",8.0,87.5,POINT (127.09628296 37.61022568),다사64255675,964375,1956875,다사64ab56bb,4017956.93,4017956.93
4811,7,1.6666666666666667, 한양수자인아파트 앞,10.0,16.666666666666668,POINT (127.09415436 37.58032227),다사64005350,964125,1953625,다사64aa53ba,2772114.65,2772114.65
4811,8,1.6666666666666667, 한양수자인아파트 앞,10.0,16.666666666666668,POINT (127.09415436 37.58032227),다사64005350,964125,1953625,다사64aa53ba,2772114.65,2772114.65
4811,18,11.0, 한양수자인아파트 앞,10.0,110.0,POINT (127.09415436 37.58032227),다사64005350,964125,1953625,다사64aa53ba,2772114.65,2772114.65
4811,19,11.0, 한양수자인아파트 앞,10.0,110.0,POINT (127.09415436 37.58032227),다사64005350,964125,1953625,다사64aa53ba,2772114.65,2772114.65
4812,7,8.0, 묵동 이마트 앞,10.0,80.0,POINT (127.0773468 37.6132164),다사62505700,962625,1957125,다사62ba57aa,4545423.95,4545423.95
4812,8,8.0, 묵동 이마트 앞,10.0,80.0,POINT (127.0773468 37.6132164),다사62505700,962625,1957125,다사62ba57aa,4545423.95,4545423.95
4812,18,4.833333333333333, 묵동 이마트 앞,10.0,48.33333333333333,POINT (127.0773468 37.6132164),다사62505700,962625,1957125,다사62ba57aa,4545423.95,4545423.95
4812,19,5.166666666666667, 묵동 이마트 앞,10.0,51.66666666666667,POINT (127.0773468 37.6132164),다사62505700,962625,1957125,다사62ba57aa,4545423.95,4545423.95
4813,7,3.0, 망우지구대,10.0,30.0,POINT (127.09638977 37.59877777),다사64255550,964375,1955625,다사64ab55ba,4389600.01,4389600.01
4813,8,1.6666666666666667, 망우지구대,10.0,16.666666666666668,POINT (127.09638977 37.59877777),다사64255550,964375,1955625,다사64ab55ba,4389600.01,4389600.01
4813,18,3.1666666666666665, 망우지구대,10.0,31.666666666666664,POINT (127.09638977 37.59877777),다사64255550,964375,1955625,다사64ab55ba,4389600.01,4389600.01
4813,19,3.5, 망우지구대,10.0,35.0,POINT (127.09638977 37.59877777),다사64255550,964375,1955625,다사64ab55ba,4389600.01,4389600.01
4815,7,1.0, 중랑데시앙플렉스 앞,8.0,12.5,POINT (127.10399628 37.61755371),다사65005750,965125,1957625,다사65aa57ba,238500.32,238500.32
4815,8,1.0, 중랑데시앙플렉스 앞,8.0,12.5,POINT (127.10399628 37.61755371),다사65005750,965125,1957625,다사65aa57ba,238500.32,238500.32
4815,18,8.5, 중랑데시앙플렉스 앞,8.0,106.25,POINT (127.10399628 37.61755371),다사65005750,965125,1957625,다사65aa57ba,238500.32,238500.32
4815,19,9.0, 중랑데시앙플렉스 앞,8.0,112.5,POINT (127.10399628 37.61755371),다사65005750,965125,1957625,다사65aa57ba,238500.32,238500.32
4819,7,11.666666666666666, 면목동 새싹어린이공원 앞,10.0,116.66666666666666,POINT (127.0835495 37.58333206),다사63005375,963125,1953875,다사63aa53bb,2753568.69,2753568.69
4819,8,12.666666666666666, 면목동 새싹어린이공원 앞,10.0,126.66666666666666,POINT (127.0835495 37.58333206),다사63005375,963125,1953875,다사63aa53bb,2753568.69,2753568.69
4819,18,3.1666666666666665, 면목동 새싹어린이공원 앞,10.0,31.666666666666664,POINT (127.0835495 37.58333206),다사63005375,963125,1953875,다사63aa53bb,2753568.69,2753568.69
4819,19,4.0, 면목동 새싹어린이공원 앞,10.0,40.0,POINT (127.0835495 37.58333206),다사63005375,963125,1953875,다사63aa53bb,2753568.69,2753568.69
4820,7,5.0, 망우역 2번 출구,8.0,62.5,POINT (127.09171295 37.60025406),다사63755550,963875,1955625,다사63bb55ba,1416866.68,1416866.68
4820,8,5.0, 망우역 2번 출구,8.0,62.5,POINT (127.09171295 37.60025406),다사63755550,963875,1955625,다사63bb55ba,1416866.68,1416866.68
4820,18,3.0, 망우역 2번 출구,8.0,37.5,POINT (127.09171295 37.60025406),다사63755550,963875,1955625,다사63bb55ba,1416866.68,1416866.68
4820,19,2.1666666666666665, 망우역 2번 출구,8.0,27.08333333333333,POINT (127.09171295 37.60025406),다사63755550,963875,1955625,다사63bb55ba,1416866.68,1416866.68
4823,7,9.0, 방정환교육지원센터 옆,8.0,112.5,POINT (127.08844757 37.59780884),다사63505525,963625,1955375,다사63ba55ab,4906566.38,4906566.38
4823,8,9.0, 방정환교육지원센터 옆,8.0,112.5,POINT (127.08844757 37.59780884),다사63505525,963625,1955375,다사63ba55ab,4906566.38,4906566.38
4823,18,10.666666666666666, 방정환교육지원센터 옆,8.0,133.33333333333331,POINT (127.08844757 37.59780884),다사63505525,963625,1955375,다사63ba55ab,4906566.38,4906566.38
4823,19,8.666666666666666, 방정환교육지원센터 옆,8.0,108.33333333333331,POINT (127.08844757 37.59780884),다사63505525,963625,1955375,다사63ba55ab,4906566.38,4906566.38
4824,7,11.0, 상봉신협 앞,7.0,157.14285714285714,POINT (127.08979034 37.59354401),다사63755475,963875,1954875,다사63bb54bb,3011478.65,3011478.65
4824,8,10.166666666666666, 상봉신협 앞,7.0,145.23809523809524,POINT (127.08979034 37.59354401),다사63755475,963875,1954875,다사63bb54bb,3011478.65,3011478.65
4824,18,7.0, 상봉신협 앞,7.0,100.0,POINT (127.08979034 37.59354401),다사63755475,963875,1954875,다사63bb54bb,3011478.65,3011478.65
4824,19,7.0, 상봉신협 앞,7.0,100.0,POINT (127.08979034 37.59354401),다사63755475,963875,1954875,다사63bb54bb,3011478.65,3011478.65
4825,7,8.0, 신내동 벽산아파트 후문 앞,8.0,100.0,POINT (127.10050201 37.6030426),다사64505600,964625,1956125,다사64ba56aa,3175705.12,3175705.12
4825,8,8.0, 신내동 벽산아파트 후문 앞,8.0,100.0,POINT (127.10050201 37.6030426),다사64505600,964625,1956125,다사64ba56aa,3175705.12,3175705.12
4825,18,7.833333333333333, 신내동 벽산아파트 후문 앞,8.0,97.91666666666666,POINT (127.10050201 37.6030426),다사64505600,964625,1956125,다사64ba56aa,3175705.12,3175705.12
4825,19,8.166666666666666, 신내동 벽산아파트 후문 앞,8.0,102.08333333333331,POINT (127.10050201 37.6030426),다사64505600,964625,1956125,다사64ba56aa,3175705.12,3175705.12
4826,7,4.5, 홈플러스 면목점,8.0,56.25,POINT (127.08242035 37.57984543),다사63005325,963125,1953375,다사63aa53ab,2325519.48,2325519.48
4826,8,4.0, 홈플러스 면목점,8.0,50.0,POINT (127.08242035 37.57984543),다사63005325,963125,1953375,다사63aa53ab,2325519.48,2325519.48
4826,18,4.666666666666667, 홈플러스 면목점,8.0,58.333333333333336,POINT (127.08242035 37.57984543),다사63005325,963125,1953375,다사63aa53ab,2325519.48,2325519.48
4826,19,5.5, 홈플러스 면목점,8.0,68.75,POINT (127.08242035 37.57984543),다사63005325,963125,1953375,다사63aa53ab,2325519.48,2325519.48
4827,7,0.0, 신내SK V1센터 앞,20.0,0.0,POINT (127.11306 37.6127243),다사65755700,965875,1957125,다사65bb57aa,666599.98,666599.98
4827,8,0.0, 신내SK V1센터 앞,20.0,0.0,POINT (127.11306 37.6127243),다사65755700,965875,1957125,다사65bb57aa,666599.98,666599.98
4827,18,2.0, 신내SK V1센터 앞,20.0,10.0,POINT (127.11306 37.6127243),다사65755700,965875,1957125,다사65bb57aa,666599.98,666599.98
4827,19,2.0, 신내SK V1센터 앞,20.0,10.0,POINT (127.11306 37.6127243),다사65755700,965875,1957125,다사65bb57aa,666599.98,666599.98
4828,7,1.8333333333333333, 신내동 한살림 중랑지구 앞,5.0,36.66666666666666,POINT (127.09736633 37.60428619),다사64255600,964375,1956125,다사64ab56aa,2818750.71,2818750.71
4828,8,3.333333333333333, 신내동 한살림 중랑지구 앞,5.0,66.66666666666667,POINT (127.09736633 37.60428619),다사64255600,964375,1956125,다사64ab56aa,2818750.71,2818750.71
4828,18,5.666666666666667, 신내동 한살림 중랑지구 앞,5.0,113.33333333333331,POINT (127.09736633 37.60428619),다사64255600,964375,1956125,다사64ab56aa,2818750.71,2818750.71
4828,19,6.0, 신내동 한살림 중랑지구 앞,5.0,120.0,POINT (127.09736633 37.60428619),다사64255600,964375,1956125,다사64ab56aa,2818750.71,2818750.71
4829,7,4.166666666666667, 신내동 한살림 중랑지구 건너편,5.0,83.33333333333334,POINT (127.09741211 37.60446167),다사64255600,964375,1956125,다사64ab56aa,2818750.71,2818750.71
4829,8,2.6666666666666665, 신내동 한살림 중랑지구 건너편,5.0,53.333333333333336,POINT (127.09741211 37.60446167),다사64255600,964375,1956125,다사64ab56aa,2818750.71,2818750.71
4829,18,1.5, 신내동 한살림 중랑지구 건너편,5.0,30.0,POINT (127.09741211 37.60446167),다사64255600,964375,1956125,다사64ab56aa,2818750.71,2818750.71
4829,19,2.5, 신내동 한살림 중랑지구 건너편,5.0,50.0,POINT (127.09741211 37.60446167),다사64255600,964375,1956125,다사64ab56aa,2818750.71,2818750.71
4830,7,3.6666666666666665, 신내 우디안 111동 앞,7.0,52.38095238095239,POINT (127.1085434 37.61727142),다사65255750,965375,1957625,다사65ab57ba,599727.98,599727.98
4830,8,4.166666666666667, 신내 우디안 111동 앞,7.0,59.523809523809526,POINT (127.1085434 37.61727142),다사65255750,965375,1957625,다사65ab57ba,599727.98,599727.98
4830,18,7.5, 신내 우디안 111동 앞,7.0,107.14285714285714,POINT (127.1085434 37.61727142),다사65255750,965375,1957625,다사65ab57ba,599727.98,599727.98
4830,19,4.5, 신내 우디안 111동 앞,7.0,64.28571428571429,POINT (127.1085434 37.61727142),다사65255750,965375,1957625,다사65ab57ba,599727.98,599727.98
4834,7,1.0, 용마복지센터 앞,8.0,12.5,POINT (127.09532166 37.58686447),다사64255400,964375,1954125,다사64ab54aa,3139805.29,3139805.29
4834,8,1.0, 용마복지센터 앞,8.0,12.5,POINT (127.09532166 37.58686447),다사64255400,964375,1954125,다사64ab54aa,3139805.29,3139805.29
4834,18,15.5, 용마복지센터 앞,8.0,193.75,POINT (127.09532166 37.58686447),다사64255400,964375,1954125,다사64ab54aa,3139805.29,3139805.29
4834,19,16.0, 용마복지센터 앞,8.0,200.0,POINT (127.09532166 37.58686447),다사64255400,964375,1954125,다사64ab54aa,3139805.29,3139805.29
4835,7,6.0, 망우동 본죽 앞,7.0,85.71428571428571,POINT (127.10404968 37.60064316),다사65005575,965125,1955875,다사65aa55bb,3285872.44,3285872.44
4835,8,5.833333333333333, 망우동 본죽 앞,7.0,83.33333333333333,POINT (127.10404968 37.60064316),다사65005575,965125,1955875,다사65aa55bb,3285872.44,3285872.44
4835,18,4.0, 망우동 본죽 앞,7.0,57.14285714285714,POINT (127.10404968 37.60064316),다사65005575,965125,1955875,다사65aa55bb,3285872.44,3285872.44
4835,19,3.0, 망우동 본죽 앞,7.0,42.85714285714285,POINT (127.10404968 37.60064316),다사65005575,965125,1955875,다사65aa55bb,3285872.44,3285872.44
4836,7,13.0, 양원역 1번 출구,15.0,86.66666666666667,POINT (127.10708618 37.60655212),다사65255625,965375,1956375,다사65ab56ab,2032039.27,2032039.27
4836,8,12.5, 양원역 1번 출구,15.0,83.33333333333334,POINT (127.10708618 37.60655212),다사65255625,965375,1956375,다사65ab56ab,2032039.27,2032039.27
4836,18,11.0, 양원역 1번 출구,15.0,73.33333333333333,POINT (127.10708618 37.60655212),다사65255625,965375,1956375,다사65ab56ab,2032039.27,2032039.27
4836,19,11.0, 양원역 1번 출구,15.0,73.33333333333333,POINT (127.10708618 37.60655212),다사65255625,965375,1956375,다사65ab56ab,2032039.27,2032039.27
4837,7,0.0, 양원지구 힐데스하임 앞,14.0,0.0,POINT (127.1062088 37.60924149),다사65005650,965125,1956625,다사65aa56ba,813383.02,813383.02
4837,8,0.0, 양원지구 힐데스하임 앞,14.0,0.0,POINT (127.1062088 37.60924149),다사65005650,965125,1956625,다사65aa56ba,813383.02,813383.02
4837,18,0.1666666666666666, 양원지구 힐데스하임 앞,14.0,1.1904761904761905,POINT (127.1062088 37.60924149),다사65005650,965125,1956625,다사65aa56ba,813383.02,813383.02
4837,19,0.1666666666666666, 양원지구 힐데스하임 앞,14.0,1.1904761904761905,POINT (127.1062088 37.60924149),다사65005650,965125,1956625,다사65aa56ba,813383.02,813383.02
4838,7,10.0,동원사거리 행복오피스텔 앞,7.0,142.85714285714286,POINT (127.0941925 37.58973694),다사64005450,964125,1954625,다사64aa54ba,3364920.04,3364920.04
4838,8,10.0,동원사거리 행복오피스텔 앞,7.0,142.85714285714286,POINT (127.0941925 37.58973694),다사64005450,964125,1954625,다사64aa54ba,3364920.04,3364920.04
4838,18,7.666666666666667,동원사거리 행복오피스텔 앞,7.0,109.52380952380952,POINT (127.0941925 37.58973694),다사64005450,964125,1954625,다사64aa54ba,3364920.04,3364920.04
4838,19,8.0,동원사거리 행복오피스텔 앞,7.0,114.28571428571428,POINT (127.0941925 37.58973694),다사64005450,964125,1954625,다사64aa54ba,3364920.04,3364920.04
4840,7,4.0, 서울시 북부병원 앞,7.0,57.14285714285714,POINT (127.10725403 37.60405731),다사65255600,965375,1956125,다사65ab56aa,3034085.89,3034085.89
4840,8,4.0, 서울시 북부병원 앞,7.0,57.14285714285714,POINT (127.10725403 37.60405731),다사65255600,965375,1956125,다사65ab56aa,3034085.89,3034085.89
4840,18,4.0, 서울시 북부병원 앞,7.0,57.14285714285714,POINT (127.10725403 37.60405731),다사65255600,965375,1956125,다사65ab56aa,3034085.89,3034085.89
4840,19,3.0, 서울시 북부병원 앞,7.0,42.85714285714285,POINT (127.10725403 37.60405731),다사65255600,965375,1956125,다사65ab56aa,3034085.89,3034085.89
4841,7,15.333333333333334,중화수경공원,15.0,102.22222222222224,POINT (127.07413483 37.60318375),다사62255600,962375,1956125,다사62ab56aa,928869.9,928869.9
4841,8,16.333333333333332,중화수경공원,15.0,108.88888888888889,POINT (127.07413483 37.60318375),다사62255600,962375,1956125,다사62ab56aa,928869.9,928869.9
4841,18,16.0,중화수경공원,15.0,106.66666666666669,POINT (127.07413483 37.60318375),다사62255600,962375,1956125,다사62ab56aa,928869.9,928869.9
4841,19,17.333333333333332,중화수경공원,15.0,115.55555555555554,POINT (127.07413483 37.60318375),다사62255600,962375,1956125,다사62ab56aa,928869.9,928869.9
4852,7,0.5, 서울복합물류 게이트 1,10.0,5.0,POINT (127.12310028 37.47600174),다사66504175,966625,1941875,다사66ba41bb,263000.27,263000.27
